XP_054747949	XP_003726530
XP_063970404	XP_011670056
XP_063970564	XP_782723
XP_063970596	XP_030836109
XP_063970628	XP_786386
XP_063970692	XP_030836604
XP_063970724	XP_011679753
XP_063970916	XP_800746
XP_063970980	XP_030842058
XP_063971108	XP_030844027
XP_063971300	XP_030831810
XP_063971524	XP_030848023
XP_063971588	XP_786791
XP_063971748	XP_030832007
XP_054748199	XP_030830727
XP_054748251	XP_011661652
XP_054748314	XP_003727013
XP_054748382	XP_003727782
XP_054748701	XP_785910
XP_054748798	XP_011676376
XP_054748951	XP_011668257
XP_054749020	XP_030848318
XP_054749079	XP_030848144
XP_054749134	XP_030847920
XP_054749258	XP_782568
XP_054749318	XP_011679349
XP_054749384	XP_030847395
XP_054749502	NP_999785
XP_054749559	XP_030836039
XP_054749665	XP_011664260
XP_054749852	XP_030828467
XP_054749989	XP_030838716
XP_054750129	XP_001176813
XP_054750283	XP_011682177
XP_054750485	XP_786640
XP_054750547	XP_030829370
XP_054750613	XP_030853077
XP_054750738	XP_011677488
XP_054750785	XP_011669437
XP_054750895	XP_030828173
XP_054751006	XP_030829255
XP_054751062	XP_797165
XP_054751104	XP_030829908
XP_054751148	XP_792733
XP_054751188	XP_782503
XP_054751232	XP_030855762
XP_054751348	XP_030856331
XP_054751408	XP_782274
XP_054751464	XP_030828045
XP_054751513	XP_800014
XP_054751579	XP_030828512
XP_054751646	XP_030829385
XP_054751814	XP_781827
XP_054752089	XP_030828456
XP_054752160	XP_030856153
XP_054752250	XP_799963
XP_054752332	XP_030829069
XP_054752390	XP_030856165
XP_054752470	XP_011676606
XP_054752529	XP_003728290
XP_054752628	XP_795122
XP_054752699	XP_785278
XP_054752771	XP_030850059
XP_054752904	XP_782179
XP_054753073	XP_030850647
XP_054753279	XP_030850315
XP_054753361	XP_003727559
XP_054753421	XP_030850017
XP_054753479	XP_030851865
XP_054753981	XP_798465
XP_054754051	XP_030836055
XP_054754115	XP_001181128
XP_054754242	XP_030836873
XP_054754307	XP_030832422
XP_054754453	XP_030832493
XP_054754518	XP_003725805
XP_054754594	XP_030836040
XP_054754673	NP_001239013
XP_054754728	XP_030836128
XP_054754849	XP_030836547
XP_054754909	XP_030837073
XP_054754968	XP_001197111
XP_054755132	XP_785588
XP_054755195	XP_030837109
XP_054755391	XP_030837164
XP_054755645	XP_030832236
XP_054755796	XP_030832659
XP_054755940	XP_787817
XP_054756005	XP_783130
XP_054756063	XP_030836516
XP_054756480	XP_030832569
XP_054756542	XP_030833126
XP_054756609	XP_793469
XP_054756663	XP_798772
XP_054756724	XP_780963
XP_054756833	XP_003728126
XP_054756947	XP_030849388
XP_054757552	XP_003726790
XP_054757716	XP_030849047
XP_054757851	XP_030830403
XP_054758032	XP_030854979
XP_054758128	XP_030854384
XP_054758193	XP_030855476
XP_054758264	XP_030854980
XP_054758340	XP_030854452
XP_054758467	XP_001189437
XP_054758545	XP_011671101
XP_054758605	XP_789618
XP_054758678	XP_003727149
XP_054758738	XP_011677526
XP_054758864	XP_030855526
XP_054758922	XP_003725669
XP_054758978	XP_780158
XP_054759048	XP_800503
XP_054759535	XP_030831251
XP_054759751	XP_003728057
XP_054759915	XP_003725293
XP_054760036	XP_001199439
XP_054760155	XP_030833552
XP_054760446	XP_011664624
XP_054761019	XP_030830594
XP_054761623	XP_030845349
XP_054761734	XP_796152
XP_054761838	XP_011672795
XP_054761978	XP_030845490
XP_054762131	XP_011674982
XP_054762233	XP_030845144
XP_054762686	XP_030841120
XP_054762754	XP_792609
XP_054762816	XP_030840399
XP_054762999	XP_030840088
XP_054763235	XP_011680695
XP_054763328	XP_001178934
XP_054763401	XP_780508
XP_054763475	XP_003725989
XP_054763651	XP_030841010
XP_054763813	XP_784090
XP_054764066	XP_011678387
XP_054764181	XP_011674510
XP_054764255	XP_030852510
XP_054764366	XP_030851475
XP_054764489	XP_030852409
XP_054764557	XP_030852395
XP_054764815	XP_003728346
XP_054764889	XP_011682324
XP_054764957	XP_003727771
XP_054765167	XP_011674895
XP_054765336	XP_030852322
XP_054765438	XP_797966
XP_054765878	XP_030841644
XP_054766294	XP_030842044
XP_054766351	XP_786493
XP_054766397	XP_011661094
XP_054766467	XP_030841221
XP_054766601	XP_796495
XP_054766668	XP_030841300
XP_054766744	XP_030841181
XP_054766985	XP_030852702
XP_054767294	XP_787696
XP_054767465	NP_999662
XP_054767766	XP_030846136
XP_054767872	XP_030845912
XP_054767958	XP_030846197
XP_054768151	XP_030842933
XP_054768472	XP_003723486
XP_054768615	XP_011663952
XP_054768708	XP_003731021
XP_054768766	XP_001182123
XP_054768848	XP_794003
XP_054768919	XP_030843185
XP_054768983	NP_001001768
XP_054769067	XP_780284
XP_054769167	XP_030842474
XP_054769318	XP_797230
XP_054769773	XP_011668858
XP_054769873	XP_030853720
XP_054769989	XP_030853674
XP_054770080	XP_030853441
XP_054770236	XP_030854108
XP_054770303	XP_030854011
XP_054770470	XP_030853385
XP_054771278	XP_030837325
XP_054771471	XP_030837560
XP_054771636	XP_003724467
XP_054771727	XP_030837559
XP_054771805	XP_030839705
XP_054771899	XP_003730138
XP_054772015	XP_003730583
XP_054772468	XP_030848054
XP_054772575	XP_011676894
XP_054772677	XP_030839376
XP_054772775	XP_030839116
XP_054772889	XP_030840540
XP_054773018	XP_011681547
XP_054773116	XP_011681868
XP_054773674	XP_003727529
XP_054773892	XP_030847216
XP_054773999	XP_030835234
XP_054774445	XP_003729616
XP_054774647	XP_030843938
XP_054774837	XP_003730931
XP_063951013	XP_030832395
XP_063951045	XP_779935
XP_063951109	XP_030830890
XP_063951301	XP_030831011
XP_063951333	XP_030831582
XP_063951397	XP_011667797
XP_063951429	XP_785529
XP_063951461	XP_785848
XP_063951525	XP_030831051
XP_063951749	XP_030831510
XP_063951973	XP_030839523
XP_063952037	XP_003728587
XP_063952069	XP_030829489
XP_063952229	XP_011667876
XP_063952293	XP_030855729
XP_063952325	XP_030856296
XP_063952357	XP_030829366
XP_063952421	XP_030856364
XP_063952453	XP_030829564
XP_063952485	XP_030838903
XP_063952581	XP_800070
XP_063952613	XP_011681294
XP_063952709	XP_011665937
XP_063952741	XP_001192714
XP_063952869	XP_030844442
XP_063952965	XP_030838762
XP_063952997	XP_030855895
XP_063953029	XP_030828437
XP_063953157	XP_003723781
XP_063953189	XP_011663854
XP_063953221	XP_030829465
XP_063953477	XP_030828522
XP_063953573	XP_030829348
XP_063953605	XP_780082
XP_063953637	XP_030856421
XP_063953733	XP_030856180
XP_063953829	XP_011680545
XP_063953861	XP_011676721
XP_063953893	XP_003728179
XP_063953925	XP_011663427
XP_063953957	XP_030841073
XP_063953989	XP_030828962
XP_063954117	XP_001195120
XP_063954149	XP_030850878
XP_063954181	XP_030850362
XP_063954405	XP_030851162
XP_063954437	XP_030850318
XP_063954597	XP_030850863
XP_063954725	XP_030850457
XP_063954885	XP_030850612
XP_063954917	XP_001198480
XP_063955109	XP_030852857
XP_063955173	XP_030836675
XP_063955269	XP_783416
XP_063955333	XP_030836066
XP_063955365	XP_030833115
XP_063955397	XP_799248
XP_063955429	XP_030832244
XP_063955589	XP_011663481
XP_063955685	XP_030833031
XP_063955749	XP_030832861
XP_063955781	XP_030832707
XP_063955813	XP_030832513
XP_063955845	XP_030833166
XP_063955941	XP_030830507
XP_063955973	XP_782100
XP_063956037	XP_030833002
XP_063956069	XP_030833086
XP_063956165	XP_030832524
XP_063956229	XP_030832534
XP_063956357	XP_030836499
XP_063956421	XP_003725043
XP_063956677	XP_030849160
XP_063956837	XP_030836827
XP_063956965	XP_030849039
XP_063957029	XP_030849344
XP_063957221	XP_011660746
XP_063957253	XP_030849824
XP_063957317	XP_030848488
XP_063957413	XP_030855219
XP_063957445	XP_030855110
XP_063957477	XP_001178525
XP_063957509	XP_030854934
XP_063957573	XP_030854746
XP_063957669	XP_030854766
XP_063957797	XP_030855390
XP_063957829	XP_030855619
XP_063957861	XP_011670003
XP_063957893	XP_011672360
XP_063958021	XP_030855538
XP_063958053	XP_782673
XP_063958149	XP_001180329
XP_063958213	XP_011677529
XP_063958245	XP_011666177
XP_063958405	XP_030855336
XP_063958437	XP_793297
XP_063958469	XP_003727691
XP_063958501	XP_030830577
XP_063958565	XP_030843472
XP_063958629	XP_011662922
XP_063958661	XP_030854824
XP_063958725	XP_030855495
XP_063958757	XP_030855511
XP_063958917	XP_786799
XP_063958981	XP_011663620
XP_063959077	XP_003723268
XP_063959301	XP_030844680
XP_063959397	XP_030833504
XP_063959429	XP_030833849
XP_063959493	XP_030829718
XP_063959589	XP_030834200
XP_063959781	XP_030833390
XP_063959845	XP_030834425
XP_063959909	XP_003726664
XP_063960037	XP_030829916
XP_063960325	XP_003725397
XP_063960389	XP_030844721
XP_063960549	XP_011666337
XP_063960773	XP_030845494
XP_063960837	XP_030845406
XP_063960933	XP_030845448
XP_063960965	XP_792683
XP_063961029	XP_011661784
XP_063961253	XP_782648
XP_063961349	XP_011678395
XP_063961445	XP_030841005
XP_063961477	XP_030840222
XP_063961509	XP_030840498
XP_063961573	XP_011668812
XP_063961637	XP_030840463
XP_063961669	XP_030840596
XP_063961701	XP_030840368
XP_063961733	XP_030840419
XP_063961797	XP_030840673
XP_063961861	XP_796206
XP_063961893	XP_030840179
XP_063961925	XP_011669053
XP_063961989	XP_030840120
XP_063962021	XP_003726405
XP_063962245	XP_030852307
XP_063962341	XP_030836429
XP_063962373	XP_030851684
XP_063962405	XP_030851966
XP_063962437	XP_030844612
XP_063962469	XP_011672564
XP_063962501	XP_030852148
XP_063962533	XP_030852707
XP_063962661	XP_030851738
XP_063962725	XP_030852470
XP_063962757	XP_030851834
XP_063962821	XP_030852195
XP_063962917	XP_030851541
XP_063963013	XP_030852601
XP_063963045	XP_030852729
XP_063963077	XP_030851979
XP_063963141	XP_030852403
XP_063963173	XP_030830383
XP_063963237	XP_030842183
XP_063963365	XP_030841886
XP_063963397	XP_783545
XP_063963429	XP_030842050
XP_063963461	XP_797656
XP_063963493	XP_030842129
XP_063963525	XP_030841773
XP_063963621	XP_799407
XP_063963653	XP_030841927
XP_063963685	XP_030841343
XP_063963717	XP_003728742
XP_063963781	XP_030841984
XP_063963813	XP_030841235
XP_063963845	XP_790671
XP_063963877	XP_003724366
XP_063963909	XP_003729490
XP_063963941	XP_030841938
XP_063963973	XP_030841265
XP_063964037	XP_011670522
XP_063964069	XP_783666
XP_063964133	XP_011665711
XP_063964197	XP_030848389
XP_063964229	XP_030845863
XP_063964261	XP_011672408
XP_063964293	XP_030830295
XP_063964389	XP_030846584
XP_063964485	XP_030831809
XP_063964549	XP_030849163
XP_063964581	XP_030846313
XP_063964677	XP_030846019
XP_063964837	XP_030829918
XP_063964901	XP_030846091
XP_063964965	XP_011682214
XP_063965093	XP_030849189
XP_063965253	XP_003724104
XP_063965285	XP_788725
XP_063965349	XP_030843079
XP_063965381	XP_011682502
XP_063965413	XP_030835368
XP_063965477	XP_030843284
XP_063965541	XP_003729188
XP_063965765	XP_011674920
XP_063965893	XP_030842724
XP_063965957	XP_030837528
XP_063965989	XP_030853456
XP_063966117	XP_003723947
XP_063966373	XP_011671849
XP_063966469	XP_011675855
XP_063966501	XP_003730396
XP_063966597	XP_030854093
XP_063966661	XP_030853024
XP_063966693	XP_011679903
XP_063966757	XP_030853520
XP_063966821	XP_030853316
XP_063966917	XP_030837978
XP_063967077	XP_030837523
XP_063967109	XP_011677695
XP_063967141	XP_030847623
XP_063967205	XP_780610
XP_063967269	XP_030837544
XP_063967301	XP_030837701
XP_063967333	XP_030837470
XP_063967429	XP_030829639
XP_063967461	XP_030838406
XP_063967557	XP_030837750
XP_063967749	XP_030837643
XP_063967781	XP_793291
XP_063967813	XP_011671964
XP_063967845	XP_030838937
XP_063967909	XP_011679275
XP_063967941	XP_030839086
XP_063967973	XP_030847935
XP_063968005	XP_030839281
XP_063968037	XP_011669332
XP_063968133	XP_030839736
XP_063968197	XP_030838872
XP_063968229	XP_030847840
XP_063968261	XP_011676739
XP_063968357	XP_788518
XP_063968421	NP_999783
XP_063968485	XP_030837003
XP_063968581	XP_030839691
XP_063968613	XP_030854369
XP_063968645	XP_030839351
XP_063968773	XP_001179360
XP_063968837	XP_030835587
XP_063968869	XP_030835719
XP_063969061	XP_030835029
XP_063969157	XP_030828119
XP_063969253	XP_011677216
XP_063969381	XP_030835412
XP_063969445	XP_030835450
XP_063969509	XP_030831148
XP_063969541	XP_786595
XP_063969637	XP_030835557
XP_063969861	XP_030844430
XP_063969893	XP_030843849
XP_063969925	XP_797370
XP_063969957	XP_030836578
XP_063969989	XP_030846041
XP_063970021	XP_003728533
XP_063970085	XP_030843753
XP_063970149	XP_011684052
XP_063970181	XP_003723564
XP_063970309	XP_003731743
XP_063970405	XP_003724899
XP_063970437	XP_011664543
XP_063970469	XP_030830977
XP_063970533	XP_030837024
XP_063970629	XP_030837045
XP_063970661	XP_011665052
XP_063970757	XP_030845323
XP_063970789	XP_030850118
XP_063970853	XP_001196148
XP_063970885	XP_030843667
XP_063970981	XP_030846809
XP_063971013	XP_030845226
XP_063971045	XP_030848251
XP_063971109	XP_030844437
XP_063971205	XP_030844657
XP_063971301	XP_003728976
XP_063971717	XP_030848063
XP_054747956	XP_791029
XP_054748097	XP_030850728
XP_054748145	XP_784749
XP_054748200	XP_030831883
XP_054748252	XP_030833677
XP_054748315	XP_003727857
XP_054748383	XP_780015
XP_054748468	XP_794111
XP_054748709	XP_030831126
XP_054748801	XP_790921
XP_054748896	XP_793866
XP_054748952	XP_784775
XP_054749021	XP_030848319
XP_054749135	XP_003725226
XP_054749199	XP_030830209
XP_054770584	XP_003724697
XP_054770675	XP_789676
XP_054770999	XP_011661236
XP_054771298	NP_001138965
XP_054771480	XP_011684118
XP_054771649	XP_030831581
XP_054771739	XP_030837426
XP_054771815	XP_030838547
XP_054771911	XP_030839465
XP_054772315	XP_011682023
XP_054772519	XP_800406
XP_054772579	XP_030839129
XP_054772691	XP_796654
XP_054773034	XP_787044
XP_054773222	XP_800400
XP_054773326	XP_003731283
XP_054773530	XP_011678782
XP_054773693	XP_030835949
XP_054773808	XP_003728279
XP_054774036	XP_011679011
XP_054774254	XP_793473
XP_054774353	XP_030844275
XP_054774659	XP_030845618
XP_054774845	XP_011662490
XP_054774997	XP_030844502
XP_054775660	XP_030830600
XP_063950953	XP_030831197
XP_063950985	XP_030831874
XP_063951049	XP_030831132
XP_063951177	XP_003726598
XP_063951273	XP_796235
XP_063951337	XP_030829854
XP_063951497	XP_003728295
XP_063951529	XP_030831576
XP_063951657	XP_030847133
XP_063951753	XP_030831198
XP_063951945	XP_030830922
XP_063951977	XP_030847524
XP_063952041	XP_030829441
XP_063952105	XP_030838396
XP_063952169	XP_011677562
XP_063952297	XP_030830266
XP_063952361	XP_030839193
XP_063952457	NP_001268688
XP_063952521	XP_030856230
XP_063952585	XP_030856257
XP_063952617	XP_030828631
XP_063952841	XP_011682420
XP_063952873	XP_030828928
XP_063952969	XP_003726003
XP_063953033	XP_030829226
XP_063953129	XP_011668745
XP_063953193	XP_030830526
XP_063953257	XP_030830402
XP_063953321	XP_030827928
XP_063953641	XP_030856263
XP_054762695	XP_781839
XP_054762761	XP_800385
XP_054762828	XP_787783
XP_054762950	XP_791350
XP_054763005	XP_030840093
XP_054763068	XP_030831171
XP_054763345	XP_030854829
XP_054763409	XP_030854863
XP_054763483	XP_030840888
XP_054763659	XP_030840284
XP_054763947	XP_785769
XP_054764084	XP_030831826
XP_054764186	XP_003728347
XP_054764267	XP_030852305
XP_054764432	XP_030844381
XP_054764824	XP_030852384
XP_054764894	XP_030852301
XP_054764988	XP_011662759
XP_054765444	XP_786484
XP_054765744	XP_781732
XP_054765967	XP_011665851
XP_054766052	XP_030841401
XP_054766161	XP_030842062
XP_054766359	XP_011661672
XP_054766403	XP_011666912
XP_054766550	XP_030841661
XP_054766679	XP_030848447
XP_054766756	XP_030856401
XP_054767019	XP_030830557
XP_054767183	XP_030846023
XP_054767305	XP_781712
XP_054767390	XP_003726735
XP_054767473	XP_030846361
XP_054767642	XP_030846043
XP_054767791	XP_030845990
XP_054767979	XP_030846376
XP_054768066	XP_030846429
XP_054768168	XP_003730687
XP_054768564	XP_030847319
XP_054768646	XP_790223
XP_054768712	XP_030842465
XP_054768776	XP_030843099
XP_054768856	XP_792528
XP_054768933	XP_030842414
XP_054768987	XP_011680519
XP_054769078	XP_030834902
XP_054769184	XP_030835100
XP_054769489	XP_799118
XP_054769789	XP_001180933
XP_054757570	XP_030849349
XP_054757725	XP_030848812
XP_054757890	XP_011675602
XP_054758135	XP_030854339
XP_054758201	XP_030854635
XP_054758412	XP_030854963
XP_054758476	XP_030854302
XP_054758553	XP_011682745
XP_054758612	XP_030830633
XP_054758688	XP_030854355
XP_054758742	XP_030854537
XP_054758801	XP_001175504
XP_054758869	XP_030855262
XP_054758932	XP_003726329
XP_054759176	XP_030854613
XP_054759564	XP_030854278
XP_054759692	XP_781155
XP_054759851	XP_782877
XP_054759938	XP_030833796
XP_054760049	XP_030834054
XP_054760161	XP_030834285
XP_054760273	XP_011669474
XP_054760558	XP_794448
XP_054761641	XP_030845353
XP_054761984	XP_800733
XP_054762146	XP_030845058
XP_054762244	XP_800321
XP_054762384	XP_030839910
XP_054762609	XP_796984
XP_054755140	XP_030833067
XP_054755291	XP_030837375
XP_054755418	XP_030836345
XP_054755521	XP_011667273
XP_054755819	XP_011669164
XP_054755950	XP_030832742
XP_054756010	XP_030836934
XP_054756157	XP_800551
XP_054756218	XP_030833208
XP_054756289	XP_030832407
XP_054756359	XP_030833017
XP_054756421	XP_786961
XP_054756488	XP_011675816
XP_054756728	XP_030833222
XP_054756845	XP_030848864
XP_054757317	XP_785826
XP_054754122	XP_788580
XP_054754248	XP_030832223
XP_054754319	XP_795640
XP_054754391	XP_030833312
XP_054754459	XP_783857
XP_054754527	XP_003725270
XP_054754604	XP_030837067
XP_054754792	XP_780425
XP_054754853	XP_030837145
XP_054754915	XP_797801
XP_054754975	XP_030833171
XP_054753157	XP_011679673
XP_054753292	XP_796196
XP_054753366	XP_011664398
XP_054753428	XP_786957
XP_054753696	XP_030830444
XP_054753086	XP_799972
XP_054752706	XP_030850251
XP_054752336	XP_030829897
XP_054752167	XP_792810
XP_054752258	XP_011668495
XP_063956652	XP_001198703
XP_063956684	XP_030830286
XP_063956716	XP_011670874
XP_063956972	XP_030849684
XP_063957004	XP_785537
XP_063957068	XP_791712
XP_063957228	XP_030848843
XP_063957292	XP_030848470
XP_063957484	XP_786158
XP_063957548	XP_030854495
XP_063957580	XP_030854417
XP_063957740	XP_030855540
XP_063957772	XP_030855125
XP_063957804	XP_030854780
XP_063957836	XP_786673
XP_063957964	XP_786049
XP_063958028	XP_030855644
XP_063958060	XP_030854888
XP_063958188	XP_030848895
XP_063958252	XP_786078
XP_063958348	XP_030855487
XP_063958508	XP_011668623
XP_063958636	XP_030855075
XP_063958668	XP_011660408
XP_063958732	XP_030854428
XP_063958764	XP_030854251
XP_063958796	XP_030854814
XP_063958828	XP_030854265
XP_063958924	XP_030855632
XP_063958988	XP_030854896
XP_063959020	XP_785575
XP_063959052	XP_030854704
XP_063959148	XP_030851776
XP_063959244	XP_030833732
XP_063959276	XP_789299
XP_063959340	XP_011664415
XP_063959404	XP_030833604
XP_063959532	XP_790832
XP_063959564	XP_030834187
XP_063959692	XP_030833991
XP_063953196	XP_786322
XP_063953292	XP_030856332
XP_063953324	XP_030828596
XP_063953420	XP_030828426
XP_063953452	XP_003727279
XP_063953516	XP_030827956
XP_063953548	XP_030829412
XP_063953644	XP_798783
XP_063953708	XP_030828439
XP_063953932	XP_030829180
XP_063954028	XP_787676
XP_063954156	XP_030850982
XP_063954188	XP_030850846
XP_063952140	XP_011679079
XP_063952204	XP_030828182
XP_063951660	XP_030848091
XP_063951692	XP_030829898
XP_063964303	XP_030846591
XP_063964335	XP_030846408
XP_063964559	XP_030845773
XP_063964655	XP_030846364
XP_063964687	XP_030846072
XP_063964719	XP_030845890
XP_063964783	XP_030845904
XP_063964815	XP_030845943
XP_063964847	XP_782526
XP_063965167	XP_030843131
XP_063965199	XP_030843000
XP_063965231	XP_030843515
XP_063965263	XP_030843034
XP_063965295	XP_030847484
XP_063965359	XP_030842657
XP_063965423	XP_003724633
XP_063965487	XP_003724148
XP_063965519	XP_030842951
XP_063965551	XP_030843557
XP_063965583	XP_030843064
XP_063965615	XP_030843326
XP_063961615	XP_030838423
XP_063961551	XP_030838322
XP_063961423	XP_030839943
XP_054764429	XP_030844314
XP_054764558	XP_011681479
XP_054764675	XP_030852254
XP_054764818	XP_030855840
XP_054764958	XP_030839976
XP_054765169	XP_011682093
XP_054765348	XP_030844145
